"ID","Name","Description","URL","SKU","Categories","Status","Image","Price","Stock Status","Sale Price"
"627","Guinness Nitrosurge 6pk 558ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/guinness-nitrosurge-6pk-558ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/guinness-nitrosurge-6pk-558ml.jpg","17.99","in_stock",""
"628","Guinness West Indies 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/guinness-west-indies-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/guinness-west-indies-500ml.jpg","4.49","in_stock",""
"629","Hackenberg 4pk 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hackenberg-4pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hackenberg-4pk-500ml.jpg","9.59","in_stock",""
"630","Hardys Main Road Chardonnay 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hardys-main-road-chardonnay-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hardys-main-road-chardonnay-750ml.jpg","11.99","in_stock",""
"631","Hardys Main Road Pinot Grigio 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hardys-main-road-pinot-grigio-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hardys-main-road-pinot-grigio-750ml.jpg","11.99","in_stock",""
"632","Hardys Main Road Rose 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hardys-main-road-rose-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hardys-main-road-rose-750ml.jpg","11.99","in_stock",""
"633","Hardys Main Road Shiraz 740ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hardys-main-road-shiraz-740ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hardys-main-road-shiraz-740ml.jpg","11.99","in_stock",""
"634","Harp Irish 6pk 440ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/harp-irish-6pk-440ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/harp-irish-6pk-440ml.jpg","11.49","in_stock",""
"635","Heineken 10pk 500ml","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/heineken-10pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/heineken-10pk-500ml.jpg","23.49","in_stock",""
"636","Heineken 6pk 330ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/heineken-6pk-330ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/heineken-6pk-330ml.jpg","14.99","in_stock",""
"637","Heineken 6pk Cans 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/heineken-6pk-cans-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/heineken-6pk-cans-500ml.jpg","14.49","in_stock",""
"638","Heineken Bottle 650ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/heineken-bottle-650ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/heineken-bottle-650ml.jpg","5.09","in_stock",""
"639","Heineken Can 4pk 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/heineken-can-4pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/heineken-can-4pk-500ml.jpg","10.75","in_stock",""
"640","Heineken 0.0 Can 6pk 330ml","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/heiniken-00-can-6pk-330ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/products/heineken-00-can-6pk-330ml.jpg","8.65","in_stock",""
"641","Hoegaarden 4pk 330ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hoegaarden-4pk-330ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hoegaarden-4pk-330ml.jpg","10.55","in_stock",""
"642","Hop House 13 Lager Bottle 650ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hop-house-13-lager-bottle-650ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hop-house-13-lager-bottle-650ml.jpg","4.95","in_stock",""
"643","Hop House 13 Lager Cans 8pk 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/hop-house-13-lager-cans-8pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/hop-house-13-lager-cans-8pk-500ml.jpg","17.99","in_stock",""
"644","I Heart Cabernet Sauvignon 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/i-heart-cabernet-sauvignon-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/i-heart-cabernet-sauvignon-750ml.jpg","10.99","in_stock",""
"645","I Heart Merlot 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/i-heart-merlot-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/i-heart-merlot-750ml.jpg","10.99","in_stock",""
"646","I Heart Pinot Grigio 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/i-heart-pinot-grigio-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/i-heart-pinot-grigio-750ml.jpg","10.99","in_stock",""
"647","I Heart Rose 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/i-heart-rose-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/i-heart-rose-750ml.jpg","10.99","in_stock",""
"648","I Heart Sauvignon Blanc 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/i-heart-sauvignon-blanc-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/i-heart-sauvignon-blanc-750ml.jpg","10.99","in_stock",""
"649","I Heart Shiraz 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/i-heart-shiraz-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/i-heart-shiraz-750ml.jpg","10.99","in_stock",""
"650","Jameson and Cola 250ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/jameson-and-cola-250ml","","Flavored Alcohol","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/jameson-and-cola-250ml.jpg","3.99","in_stock",""
"651","Karpackie 4pk 440ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/karpackie-4pk-440ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/karpackie-4pk-440ml.jpg","7.99","in_stock",""
"652","Karpackie 6pk 440ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/karpackie-6pk-440ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/karpackie-6pk-440ml.jpg","10.99","in_stock",""
"653","Kopparberg Gin Strawberry and Lime 250ml 4pk","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/kopparberg-gin-strawberry-and-lime-250ml-4pk","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kopparberg-gin-strawberry-and-lime-250ml-4pk.jpg","12.59","in_stock",""
"654","Kopparberg Mixed Fruit Bottle 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/kopparberg-mixed-fruit-bottle-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kopparberg-mixed-fruit-bottle-500ml.jpg","4.85","in_stock",""
"655","Kopparberg Strawberry and Lime 4pk 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/kopparberg-strawberry-and-lime-4pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/kopparberg-strawberry-and-lime-4pk-500ml.jpg","12.99","in_stock",""
"656","La Celia Reserva Pinot Grigio 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/la-celia-reserva-pinot-grigio-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/la-celia-reserva-pinot-grigio-750ml.jpg","12.99","in_stock",""
"657","Linden Village 4pk 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/linden-village-4pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/linden-village-4pk-500ml.jpg","9.95","in_stock",""
"658","Linden Village 1 Litre","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/linden-village-1-litre","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/linden-village-1-litre.jpg","5.75","in_stock",""
"659","Linden Village 6pk 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/linden-village-6pk-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/linden-village-6pk-500ml.jpg","13.49","in_stock",""
"660","Lindemans Bin 45 Cabernet Sauvignon 750ml","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/lindermans-bin-45-cabernet-sauvignon-750ml","","Wines","published","https://weshop4u.ie/storage/products/lindemans-bin-45-cabernet-sauvignon-750ml.jpg","13.99","in_stock",""
"661","Lindemans Bin 60 Chardonnay 750ml","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/lindermans-bin-60-chardonay-750ml","","Wines","published","https://weshop4u.ie/storage/products/lindemans-bin-60-chardonnay-750ml.jpg","13.99","in_stock",""
"662","Lomza 4pk 440ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/lomza-4pk-440ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/lomza-4pk-440ml.jpg","9.49","in_stock",""
"663","Lomza Export Bottle 500ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/lomza-export-bottle-500ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/lomza-export-bottle-500ml.jpg","3.59","in_stock",""
"664","Madri 4pk Bottle 330ml","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/madri-4pk-bottle-330ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/products/madri-4pk-bottle-330ml.jpg","10.45","in_stock",""
"665","Madri 4pk Can 440ml","<p>All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.</p>","https://weshop4u.ie/products/madri-4pk-can-440ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/products/madri-4pk-can-440ml.jpg","9.99","in_stock",""
"666","Madri Bottle 660ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/madri-bottle-660ml","","Beers, Ciders, Cans and Bottles","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/madri-bottle-660ml.jpg","4.49","in_stock",""
"667","Makulu Chardonnay 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/makulu-chardonnay-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/makulu-chardonnay-750ml.jpg","10.99","in_stock",""
"668","Makulu Pinot Rose 750ml","All drink bottles and cans have the relevant DRS ( Deposit Return Scheme) already added to the final price.","https://weshop4u.ie/products/makulu-pinot-rose-750ml","","Wines","published","https://weshop4u.ie/storage/main/stores/weshop4u-main-street/makulu-pinot-rose-750ml.jpg","10.99","in_stock",""
